split,source_subset,complex_id,pdb_id,na_type,experimental_method,resolution_angstrom,deposition_date,receptor_sequence_sha256,na_chain_count,canonical_na_residue_count
transfer_trainval,original_v6,3eqw_nci,3eqw,dna,,,,54b1d5bda98e0432cdd702ff812df549661a21bf2c62a73d6c203175c3231716,2,24
transfer_trainval,original_v6,3eru_ncj,3eru,dna,,,,54b1d5bda98e0432cdd702ff812df549661a21bf2c62a73d6c203175c3231716,2,24
transfer_trainval,original_v6,3es0_nck,3es0,dna,,,,54b1d5bda98e0432cdd702ff812df549661a21bf2c62a73d6c203175c3231716,2,24
transfer_trainval,original_v6,3et8_ncl,3et8,dna,,,,54b1d5bda98e0432cdd702ff812df549661a21bf2c62a73d6c203175c3231716,2,24
transfer_trainval,original_v6,3eum_ncq,3eum,dna,,,,54b1d5bda98e0432cdd702ff812df549661a21bf2c62a73d6c203175c3231716,2,24
transfer_trainval,original_v6,3ey0_pnt,3ey0,dna,,,,a8c5667c4f4407a13f6d0ca9d554ce9db1ae1151b56a801dd6665c0196ab2460,2,20
transfer_trainval,original_v6,3f2t_fmn,3f2t,rna,,,,e2681f8ff00f08713d8dc473f792282a631c307063bd760e5ab76eecf68bfac8,1,107
transfer_trainval,original_v6,3f4h_rs3,3f4h,rna,,,,f725d8ee2e7fd8796964afc0f39c47f66466eda53981aa2ed23dadeabc2dc03b,2,110
transfer_trainval,original_v6,3ft6_prl,3ft6,dna,,,,b6a36b795dc505b3202938b276429ce5e4bb40511f362ae99b91b29013124965,2,12
transfer_trainval,original_v6,3fx8_5pm,3fx8,dna,,,,6f8927cd06acb8b7f5440001e785195a963b454bd93ae5d13bc21dad866de82e,1,6
transfer_trainval,original_v6,3gca_pq0,3gca,rna,,,,74587d4e5f92cb8e93340faef67356fa1592fa31850000046a6554e92de644d8,1,33
transfer_trainval,original_v6,3gjh_dap,3gjh,dna,,,,e2d0c3930fc10590eb3bfaedeb20d60a639ce17c7b39c71e5e47a0b08f0a1eb3,2,22
transfer_trainval,original_v6,3gx6_sam,3gx6,rna,,,,7f6472dc4f0dc3a6d2a6713e89cffc047deb661e197794e0d457df6ba17f25ad,1,94
transfer_trainval,original_v6,3i1d_npm,3i1d,dna,,,,f0c89fd0fda1539f90513bfc66b1a60de4eec8c7e4400fc3b62645b6cbfca06b,2,12
transfer_trainval,original_v6,3iqn_sam,3iqn,rna,,,,accb6962a370e5332db4066512e6a9fc693f28b9e2d6b4b88a2f6add21df2197,1,94
transfer_trainval,original_v6,3iqr_sam,3iqr,rna,,,,6341dad96ed0b82709d264a18fcd899396241b9453a55db240c700e2e41cc583,1,94
transfer_trainval,original_v6,3k1v_prf,3k1v,rna+dna,,,,ddc55ff4cd64f771bf73fbbd87bd5edc00a579819c6850a86eb618108505c4f8,1,30
transfer_trainval,original_v6,3mij_r14,3mij,rna,,,,28440b6394297d1e66cbbfea19d5b87f64593ec79a48f8372b989a70d13a2830,1,12
transfer_trainval,original_v6,3np6_ber,3np6,dna,,,,242c6a6b221f99debc4d333f218bf97178541b89565a9a9710e4061f9f197e57,4,24
transfer_trainval,original_v6,3nx5_sau,3nx5,dna,,,,242c6a6b221f99debc4d333f218bf97178541b89565a9a9710e4061f9f197e57,4,24
transfer_trainval,original_v6,3nyp_rnr,3nyp,dna,,,,54b1d5bda98e0432cdd702ff812df549661a21bf2c62a73d6c203175c3231716,2,24
transfer_trainval,original_v6,3nz7_sns,3nz7,dna,,,,54b1d5bda98e0432cdd702ff812df549661a21bf2c62a73d6c203175c3231716,2,24
transfer_trainval,original_v6,3oie_881,3oie,dna,,,,62323c120ef4e6e1100946fe9da2679696c92f3a209dd9fccf3d595860b87403,2,24
transfer_trainval,original_v6,3r6r_ber,3r6r,dna,,,,6f16b68e4fbaa673e5c9e68ac6190eb013e73b9bb7a06a9c977725ceca15ea27,1,22
transfer_trainval,original_v6,3ski_gng,3ski,rna,,,,0089bf802108f53387ea4771edbaf53404b95fe28c2ad73fe3dfb6d23e2cfc85,2,133
transfer_trainval,original_v6,3skl_gng,3skl,rna,,,,3779ced8f82008d7414be55ba790d899ad0304db59e084d41ad31f62b4f1dac7,2,128
transfer_trainval,original_v6,3skw_gng,3skw,rna,,,,3779ced8f82008d7414be55ba790d899ad0304db59e084d41ad31f62b4f1dac7,2,128
transfer_trainval,original_v6,3slq_5gp,3slq,rna,,,,e02c6be2b8acae2ae3540ac9c9a8a3cb6f1b34a788cc637f647d1f0582f7cbe6,2,132
transfer_trainval,original_v6,3suh_ffo,3suh,rna,,,,c52c3e56976353df5343f4a1047a3adf2c63fdb016f4e0819663a4a0d89732ce,1,100
transfer_trainval,original_v6,3tvb_dm1,3tvb,dna,,,,5c6cc546c3ff744e12649ffd0410f3ebdaaf2434f2327ecd4830f84f92373192,2,8
transfer_trainval,original_v6,3tzr_ss0,3tzr,rna,,,,fffddbffd8a18d823f3525ba4654f7a10cb64c0d9fbe0470421ba73c2669663a,2,36
transfer_trainval,original_v6,3u05_804,3u05,dna,,,,62323c120ef4e6e1100946fe9da2679696c92f3a209dd9fccf3d595860b87403,2,24
transfer_trainval,original_v6,3u08_d63,3u08,dna,,,,62323c120ef4e6e1100946fe9da2679696c92f3a209dd9fccf3d595860b87403,2,24
transfer_trainval,original_v6,3u0u_d83,3u0u,dna,,,,62323c120ef4e6e1100946fe9da2679696c92f3a209dd9fccf3d595860b87403,2,24
transfer_trainval,original_v6,3wru_sjp,3wru,rna,,,,88e27edf4cc9e305a0d311a9985a73ec9eb7a9b6e85800c3d9ad56a103945981,2,42
transfer_trainval,original_v6,403d_ht1,403d,dna,,,,4c95d50b4f6c6a917030d47dad78b3085219ff01abca3a8e536fe28f13a44345,2,22
transfer_trainval,original_v6,432d_dap,432d,dna,,,,7cbf5b7053ec1225152773d81d2f5389262ed7c9ef6e8e607ea2485a97f2c25a,2,20
transfer_trainval,original_v6,447d_bbz,447d,dna,,,,62323c120ef4e6e1100946fe9da2679696c92f3a209dd9fccf3d595860b87403,2,24
transfer_trainval,original_v6,452d_9ad,452d,dna,,,,6f8927cd06acb8b7f5440001e785195a963b454bd93ae5d13bc21dad866de82e,1,6
transfer_trainval,original_v6,459d_tbz,459d,dna,,,,dc059a2baf60047b25a2828536cc0c331d6a14e31bbcf00813323d6e30adf0cc,2,23
transfer_trainval,original_v6,465d_9ad,465d,dna,,,,6f8927cd06acb8b7f5440001e785195a963b454bd93ae5d13bc21dad866de82e,1,6
transfer_trainval,original_v6,482d_dm9,482d,dna,,,,1ee126d46c8b88095cb5028bbf1b4add0b10dc90e96dbe35f112904172c86243,1,6
transfer_trainval,original_v6,4agz_d98,4agz,dna,,,,62323c120ef4e6e1100946fe9da2679696c92f3a209dd9fccf3d595860b87403,2,24
transfer_trainval,original_v6,4ah0_d98,4ah0,dna,,,,91149b60294fa58074ba364fcf16564518f7b9e941eb505036d5d4a32d6b5480,2,24
transfer_trainval,original_v6,4ah1_d2a,4ah1,dna,,,,91149b60294fa58074ba364fcf16564518f7b9e941eb505036d5d4a32d6b5480,2,24
transfer_trainval,original_v6,4b5r_sam,4b5r,rna,,,,800d7447011941d9f289bd23c1f37df4e308bc3166066a29e7216c4db2c4d48f,1,94
transfer_trainval,original_v6,4bzt_xr2,4bzt,dna,,,,2b3fe86a97a46e16381752cad32e05f0fc1bee3b4e635c6ea461ea493261226a,2,12
transfer_trainval,original_v6,4bzu_xr2,4bzu,dna,,,,cea40a4dbbe27bce12ecdec7358305adddb4a561ea1ea2a510fa35def2bc7cca,2,16
transfer_trainval,original_v6,4bzv_xr2,4bzv,dna,,,,62165244221cc39c52190ce0c19bf73b0b929edbeb9404b53cb1ed4fa7be4aca,2,16
transfer_trainval,original_v6,4d9x_kpt,4d9x,dna,,,,242c6a6b221f99debc4d333f218bf97178541b89565a9a9710e4061f9f197e57,4,24
transfer_trainval,original_v6,4d9y_cti,4d9y,dna,,,,242c6a6b221f99debc4d333f218bf97178541b89565a9a9710e4061f9f197e57,4,24
transfer_trainval,original_v6,4fep_6ap,4fep,rna,,,,2162834ff1dc387910abcf221b56a948053e0fcba45d07ce2c372057cc20543e,1,67
transfer_trainval,original_v6,4fxm_mmp,4fxm,dna,,,,6f16b68e4fbaa673e5c9e68ac6190eb013e73b9bb7a06a9c977725ceca15ea27,1,22
transfer_trainval,original_v6,4gpw_6hs,4gpw,rna,,,,7ae9b4c4e70c1682bdb9a2692fd26cb78ed21625edc9436e4aed750c3ff8cba0,2,44
transfer_trainval,original_v6,4gpx_6hs,4gpx,rna,,,,ffa9f8cb8b41fc06347b4d92b14253f313bda3f7b8eef7418170227a79bf6048,2,42
transfer_trainval,original_v6,4gpy_6hs,4gpy,rna,,,,ccac620ff8616493c7ba939ff794fc570a2d77604fd43bede4a8aa956268f007,2,44
transfer_trainval,original_v6,4i9v_spk,4i9v,dna,,,,e2d0c3930fc10590eb3bfaedeb20d60a639ce17c7b39c71e5e47a0b08f0a1eb3,2,22
transfer_trainval,original_v6,4jiy_npm,4jiy,rna,,,,aee948f00e54e1b220495a7d5fef9ec7b9585a30863718937a9733075424ddf6,1,6
transfer_trainval,original_v6,4l5k_kpt,4l5k,dna,,,,1ee126d46c8b88095cb5028bbf1b4add0b10dc90e96dbe35f112904172c86243,1,6
transfer_trainval,original_v6,4l81_sam,4l81,rna,,,,70ec4f65e022ed5d829e87f31a5a59c78751ca19be5aa7a661d711b53a669016,1,96
transfer_trainval,original_v6,4lvw_7dg,4lvw,rna,,,,974f51da94729865209d77ea0328a5f6d9dcd2d165363cd1e56bbc9c795d2214,1,89
transfer_trainval,original_v6,4lvx_h4b,4lvx,rna,,,,974f51da94729865209d77ea0328a5f6d9dcd2d165363cd1e56bbc9c795d2214,1,89
transfer_trainval,original_v6,4lvy_lya,4lvy,rna,,,,974f51da94729865209d77ea0328a5f6d9dcd2d165363cd1e56bbc9c795d2214,1,89
transfer_trainval,original_v6,4lvz_6ap,4lvz,rna,,,,974f51da94729865209d77ea0328a5f6d9dcd2d165363cd1e56bbc9c795d2214,1,89
transfer_trainval,original_v6,4lw0_ade,4lw0,rna,,,,974f51da94729865209d77ea0328a5f6d9dcd2d165363cd1e56bbc9c795d2214,1,89
transfer_trainval,original_v6,4lx5_29g,4lx5,rna,,,,796bf726ae510460c3db460a46b2ba3ae3f4e3254f65d90c6a6d93fcf5d5e61e,1,71
transfer_trainval,original_v6,4lx6_29h,4lx6,rna,,,,8ac45aed671ab696f259c1887c92866e6f1c0ba3f58095703c99acfb6f767fc5,1,71
transfer_trainval,original_v6,4nya_2qb,4nya,rna,,,,e795ec582b90a335a21b71d3f211bfae6be13dfb19d2b9f53b6b9393ac5c4f1e,2,156
transfer_trainval,original_v6,4nyg_vib,4nyg,rna,,,,8237b752b1e13493f2675f541897fcd624c2bd5c6676d10c83940710c5173790,1,78
transfer_trainval,original_v6,4ocd_mwb,4ocd,dna,,,,f4d004675b03cab6e13bbb914ec30517f37a005529f2b6c0a3b26063456076bf,3,24
transfer_trainval,original_v6,4p1d_kpt,4p1d,dna,,,,890bdd821167ebf6eb361eb9f4efef7237b4acae622c90f6a49eba5e7073dc5c,2,24
transfer_trainval,original_v6,4p20_akn,4p20,rna,,,,c0ec75bbe01c061fb603931fc971a8372bb1e2fba247e226ac399b12117b492e,2,42
transfer_trainval,original_v6,4p95_mes,4p95,rna,,,,537d42102766a6409c80070c760f0ed5aee5d384524d5c6192691bd9d2021897,1,189
transfer_trainval,original_v6,4pdq_nmz,4pdq,rna,,,,778c7a6c42d3bfe50d30597998e7638f4e7f35a7b261042be5fc69879fabddb2,2,46
transfer_trainval,original_v6,4qk9_2ba,4qk9,rna,,,,55a6cbc31a2e0e0e519f5767a1470e4b8ff4afe6a1fdb75b84331333bfdc1b92,1,116
transfer_trainval,original_v6,4qlm_2ba,4qlm,rna,,,,210bc26b97fbbcff2108c130ec814b479a38338ec47ed463274575d78a3b6185,1,108
transfer_trainval,original_v6,4qln_2ba,4qln,rna,,,,c382054c87b9d66a9720e0cbb955763b0b7dc84a82b4805f5378208cfb3eccff,1,117
transfer_trainval,original_v6,4rzd_prf,4rzd,rna,,,,35c4ee43b2ecd3ed9203ef1dad037533822398ce4bfc23078d589f4d5c95d361,1,98
transfer_trainval,original_v6,4tzx_ade,4tzx,rna,,,,6fc065ccaac1fc481819950f7a1aec52f521bceb2400fb3569de930d11a0547e,1,71
transfer_trainval,original_v6,4tzy_ade,4tzy,rna,,,,6fc065ccaac1fc481819950f7a1aec52f521bceb2400fb3569de930d11a0547e,1,71
transfer_trainval,original_v6,4u8a_3ez,4u8a,dna,,,,62323c120ef4e6e1100946fe9da2679696c92f3a209dd9fccf3d595860b87403,2,24
transfer_trainval,original_v6,4u8b_3f2,4u8b,dna,,,,62323c120ef4e6e1100946fe9da2679696c92f3a209dd9fccf3d595860b87403,2,24
transfer_trainval,original_v6,4u8c_3f6,4u8c,dna,,,,62323c120ef4e6e1100946fe9da2679696c92f3a209dd9fccf3d595860b87403,2,24
transfer_trainval,original_v6,4xnr_ade,4xnr,rna,,,,6fc065ccaac1fc481819950f7a1aec52f521bceb2400fb3569de930d11a0547e,1,71
transfer_trainval,original_v6,4xw7_amz,4xw7,rna,,,,3ad45f7bed06509243666efc1d024abcdd667571c8febcd440940b404741f822,1,64
transfer_trainval,original_v6,4xwf_amz,4xwf,rna,,,,3ad45f7bed06509243666efc1d024abcdd667571c8febcd440940b404741f822,1,64
transfer_trainval,original_v6,4y1j_gtp,4y1j,rna,,,,ac230ff17c2e8979ff199f734b9ec2a8096d39243ca050fdf25fd8249ba87d56,2,200
transfer_trainval,original_v6,4znp_amz,4znp,rna,,,,b0a58aced90cf857cb97cc429211eb6e0ee5fbbd95ca08c9100872325cbbdf37,2,139
transfer_trainval,original_v6,5bjo_747,5bjo,rna,,,,e8c457f026e9579603c2646aac7fc946e5ac1d5171139793988f9d7af5c8d3f2,2,70
transfer_trainval,original_v6,5bjp_747,5bjp,rna,,,,d00ebbcf578a03bdb9eeb214602087769367c82aa32bf0cee25db8bc3bfa950e,2,72
transfer_trainval,original_v6,5btp_amz,5btp,rna,,,,af6a50c20787af60fcc1f76878aa780f84ace92395dfc76faf3f2e7270024c21,2,124
transfer_trainval,original_v6,5c45_51b,5c45,rna,,,,f725d8ee2e7fd8796964afc0f39c47f66466eda53981aa2ed23dadeabc2dc03b,2,110
transfer_trainval,original_v6,5cdb_50b,5cdb,dna,,,,890bdd821167ebf6eb361eb9f4efef7237b4acae622c90f6a49eba5e7073dc5c,2,24
transfer_trainval,original_v6,5dam_58f,5dam,dna,,,,91149b60294fa58074ba364fcf16564518f7b9e941eb505036d5d4a32d6b5480,2,24
transfer_trainval,original_v6,5fjc_sam,5fjc,rna,,,,b241012aa0a3bb1e97d42755bdc140277ad448aac6fdf3db101b2b41658797ef,1,93
transfer_trainval,original_v6,5fk1_sam,5fk1,rna,,,,47950b7cc56951a6b8eaa3d9a4c832d0e0c90adde53193d96ac15426b9a5f3a2,1,94
transfer_trainval,original_v6,5fk2_sam,5fk2,rna,,,,381b919b40b6f14ab01a88c95abbf2584c0c042fb37558de758e0137d6d39995,1,94
transfer_trainval,original_v6,5fk3_sam,5fk3,rna,,,,eeaff8e8021103680682580d496d41e94ce19a603ed2f1af62bef45223ec68de,1,94
transfer_trainval,original_v6,5fk4_sam,5fk4,rna,,,,913108987b0084dd25e879138b66c3f0aae09ca7e28b72a06efc2e7f58bb7101,1,93
transfer_trainval,original_v6,5fk6_sam,5fk6,rna,,,,08adcd7cc73bb5217aa6f5469f010fc884a74e8c5eda05eee12c1dfff7fe2217,1,94
transfer_trainval,original_v6,5fkd_sam,5fkd,rna,,,,6061c6e4c04f228daba22a1a4d0c02812e9127b7ef3be147409de310818d8c6f,1,94
transfer_trainval,original_v6,5fke_sam,5fke,rna,,,,6495a9541f65d784236be9b6e90af69f0713c2aa8c14602a7eb59a25ff9e17cb,1,94
transfer_trainval,original_v6,5fkf_sam,5fkf,rna,,,,7299e9d6f11b8261958a3953f9e096cdf6c5f12d4bbcedf41c25e84abfa59a85,1,94
transfer_trainval,original_v6,5fkg_sam,5fkg,rna,,,,94af805ff09def0add8f676457947011f3e4ecc6161354c269bca84a402acd99,1,94
transfer_trainval,original_v6,5fkh_sam,5fkh,rna,,,,c852e7fa9f65d9b4b8dac44d01855fd55982ec5dddd373f78110630b865e54fa,1,94
transfer_trainval,original_v6,5kpy_4pq,5kpy,rna,,,,e1532ce688220d2631c0d1733e672fa3944db7271d50b7f988caf5c7b3100c91,1,71
transfer_trainval,original_v6,5kx9_6yg,5kx9,rna,,,,df9c3ef7ec8277e223c4207d01c4450f1e7a2cac1a8906e7abc07d89d8fe161e,2,109
transfer_trainval,original_v6,5lig_6xm,5lig,dna,,,,f60550ab2ad4c4b76ad11a9eab71b7d6bdfd5d0259153c32ed1fce30205fb519,1,19
transfer_trainval,original_v6,5lit_6xv,5lit,dna,,,,9d15a7d08338e70a56f7edb0382348de71a4f366ef45b6e9cbe5301a45cab82a,4,24
transfer_trainval,original_v6,5lwj_gtp,5lwj,rna,,,,d970004697c554f76765d08be892dc5ebff6d31a7d2a4f015098df5c24fe1c3b,1,33
transfer_trainval,original_v6,5o69_ag2,5o69,rna,,,,fad106cc34c3cab63b21d81784a44114128beaae38c5b4b6cb8d3e4d5a71db3b,2,74
transfer_trainval,original_v6,5ob3_1tu,5ob3,rna,,,,dd915b70e493f3491bc3735c1713fdb9f888d01a3e3428bed6e1897d764a1bba,1,69
transfer_trainval,original_v6,5swe_ade,5swe,rna,,,,6fc065ccaac1fc481819950f7a1aec52f521bceb2400fb3569de930d11a0547e,1,71
transfer_trainval,original_v6,5t4w_dap,5t4w,dna,,,,f0ae2d2e4a41104ff330eb8539e36c5d0753b982e7b35a2bdced665d14643b60,2,24
transfer_trainval,original_v6,5uee_gp3,5uee,rna,,,,7b4c9c678ddc3c7efe39c4397ca51b8a97fa57c98c80d57595bc33e6585c8e53,2,22
transfer_trainval,original_v6,5uza_ade,5uza,rna,,,,c94e3938e09ec431f11c877df3cd0c18b92946afb0dbe88724977d888b91a3cf,1,69
transfer_trainval,original_v6,5v3f_74g,5v3f,rna,,,,ada4f5efc959e752390bb4820996674c076bee661db0f16a1447a971cd07083b,2,50
transfer_trainval,original_v6,5vcf_8os,5vcf,rna,,,,88f0430fb901e5b601b50b631b037ece31150734f1e517fb84ac81c00dd78a56,2,34
transfer_trainval,original_v6,5vci_8os,5vci,rna,,,,88f0430fb901e5b601b50b631b037ece31150734f1e517fb84ac81c00dd78a56,2,34
transfer_trainval,original_v6,5w77_9wp,5w77,dna,,,,c7c58704da92761f48abed7b8dd5f0fb852c4d47c6b994ffead86e56ef0c7591,1,22
transfer_trainval,original_v6,5xi1_myc,5xi1,rna,,,,5790524405b82fd4f288cd7038f0c6e1452542c1cc4ca1e400b3c91decca079e,2,18
transfer_trainval,original_v6,5z1h_fsj,5z1h,rna,,,,64f11777baafd178391a39e5add0b41dab6431536c50d4762f35e1e4a5bcc454,2,42
transfer_trainval,original_v6,5z1i_fsj,5z1i,rna,,,,519b7a82aa8f269e990d53dd3ee0471e0dd4017bbfae78c3ab1651722c89adf4,1,21
transfer_trainval,original_v6,6ast_bvv,6ast,dna,,,,d1b7304116b8cc481d146aa340a5ca1fd0277dc808fa3abbe382751ea883209c,2,18
transfer_trainval,original_v6,6az4_gp3,6az4,rna,,,,799cb799f125a896ef755cbc01c59d1f6d0979980d573551f0fd04b30f373543,2,41
transfer_trainval,original_v6,6bst_sr0,6bst,dna,,,,f7f225c0aa698b49dc6e511da948da9f7202bce91d2c93bae8f6ee093e821ca2,2,12
transfer_trainval,original_v6,6c63_ekj,6c63,rna,,,,3a3ea78e9a8a5ff68e717d5200e91b56af902ac5c9855f7de4224b1bd93ac7f8,3,104
transfer_trainval,original_v6,6c64_ekm,6c64,rna,,,,3a3ea78e9a8a5ff68e717d5200e91b56af902ac5c9855f7de4224b1bd93ac7f8,3,104
transfer_trainval,original_v6,6c65_ekj,6c65,rna,,,,a626384a7d4e9d8ec716e4a7b6aaf7dbeb7df7a391ac5b2e59fee3bd666942de,3,107
transfer_trainval,original_v6,6cc1_gtp,6cc1,rna,,,,d5ad1b7d7fe2fe1576f0be098fceedd03015856aed6dc8b020e4a32e8db505ad,2,194
transfer_trainval,original_v6,6ccw_ewv,6ccw,dna,,,,ca915d737531d498ec3fd093351f5f0f3377999f128a2c26516973091e38ee61,1,26
transfer_trainval,original_v6,6dlq_prp,6dlq,rna,,,,78c37a3f3dee9b1d5d01f51fbc6492e773505a01268bcfdf31778136320c70dd,1,105
transfer_trainval,original_v6,6dlr_prp,6dlr,rna,,,,7cd2b6e4d1de1dc121dccb9a7c1d98fd911cfde2b6545125939f1c3c6880bf3b,1,106
transfer_trainval,original_v6,6dls_prp,6dls,rna,,,,78c37a3f3dee9b1d5d01f51fbc6492e773505a01268bcfdf31778136320c70dd,1,105
transfer_trainval,original_v6,6dlt_prp,6dlt,rna,,,,78c37a3f3dee9b1d5d01f51fbc6492e773505a01268bcfdf31778136320c70dd,1,105
transfer_trainval,original_v6,6dmc_g4p,6dmc,rna,,,,f6d16db4280d1cd50ef449ce87799b41e5dfb1d95391132154a45d7c02414c27,2,200
transfer_trainval,original_v6,6dme_g4p,6dme,rna,,,,7bded05379d2f52f490acc710fe54c6d5bdc529eb7bf59c907528209efc4174b,1,100
transfer_trainval,original_v6,6dn2_gzg,6dn2,rna,,,,df9c3ef7ec8277e223c4207d01c4450f1e7a2cac1a8906e7abc07d89d8fe161e,2,109
transfer_trainval,original_v6,6dn3_gz4,6dn3,rna,,,,f725d8ee2e7fd8796964afc0f39c47f66466eda53981aa2ed23dadeabc2dc03b,2,110
transfer_trainval,original_v6,6e1s_hlv,6e1s,rna,,,,83b5fee579b06606b02068f781b63011409d67142b8a19eaadb59fd7e1b7dc3f,1,31
transfer_trainval,original_v6,6e1t_hlv,6e1t,rna,,,,af2875b86abaede0a97605bda47dde2607e8376fe1d2e730abf5c5f3586c8a7b,1,30
transfer_trainval,original_v6,6e1u_hmj,6e1u,rna,,,,83b5fee579b06606b02068f781b63011409d67142b8a19eaadb59fd7e1b7dc3f,1,31
transfer_trainval,original_v6,6e1v_hmv,6e1v,rna,,,,af2875b86abaede0a97605bda47dde2607e8376fe1d2e730abf5c5f3586c8a7b,1,30
transfer_trainval,original_v6,6e1w_hng,6e1w,rna,,,,83b5fee579b06606b02068f781b63011409d67142b8a19eaadb59fd7e1b7dc3f,1,31
transfer_trainval,original_v6,6e81_tfx,6e81,rna,,,,4b413a46a00c26bb7ca8ee63c710aab5fe39c62f018465beb36f9bedc79c6861,1,36
transfer_trainval,original_v6,6e84_j0d,6e84,rna,,,,4b413a46a00c26bb7ca8ee63c710aab5fe39c62f018465beb36f9bedc79c6861,1,36
transfer_trainval,original_v6,6e8s_ekj,6e8s,rna,,,,0c18f0750b48a6e6facdd27a7d8dd49b62624313528adfb8a9cd192ffa9f2b4d,2,76
transfer_trainval,original_v6,6e8u_hzd,6e8u,rna,,,,8fec838937617b7777cb2eebfab0a924874e504776946f8c7f7535b71c4c3be2,1,37
transfer_trainval,original_v6,6fc9_d5b,6fc9,dna,,,,a557bfd1462e5f8a37a39440f1bdaf095e045bc1fe826bb68503c9adc00a77df,1,27
transfer_trainval,original_v6,6fz0_sam,6fz0,rna,,,,cbad8e8cd5888ec595877190c69b50a09b8430518af8e5e96dacd1468dc5c1c0,1,47
transfer_trainval,original_v6,6gim_ezk,6gim,dna,,,,9d15a7d08338e70a56f7edb0382348de71a4f366ef45b6e9cbe5301a45cab82a,4,24
transfer_trainval,original_v6,6gyv_mes,6gyv,rna,,,,7118c2fa129fb6a23bbe14f4b902c8f517128b07d508a39ea004342a14ba818d,1,190
transfer_trainval,original_v6,6gzk_fh8,6gzk,rna,,,,be5fa2eaf52c9178ae8bb5cd29f33bb25da14f41b3479f273e5dc715b29463e3,1,48
transfer_trainval,original_v6,6gzr_fh8,6gzr,rna,,,,be5fa2eaf52c9178ae8bb5cd29f33bb25da14f41b3479f273e5dc715b29463e3,1,48
transfer_trainval,original_v6,6hag_sah,6hag,rna,,,,fa3b186cdf4584b6b0b4740907c124ca235a68970468256650f5bdba501c2cce,1,43
transfer_trainval,original_v6,6hbt_fxq,6hbt,rna,,,,867260d956c9441194edb1a1f96b4713ba79237be31708a07c961f92646d18b6,1,17
transfer_trainval,original_v6,6hc5_fxt,6hc5,rna,,,,867260d956c9441194edb1a1f96b4713ba79237be31708a07c961f92646d18b6,1,17
transfer_trainval,original_v6,6hmo_gdz,6hmo,rna,,,,98a3ed9e9fe82df3020347b1f18793b0614075d21c72431b4a22fa88243bb611,2,20
transfer_trainval,original_v6,6ijv_qcy,6ijv,dna,,,,6deda0242ac737cdf6057322f5b299ad27cfecb2770d730b083afdb005d80a23,2,28
transfer_trainval,original_v6,6ijw_qcy,6ijw,dna,,,,62323c120ef4e6e1100946fe9da2679696c92f3a209dd9fccf3d595860b87403,2,24
transfer_trainval,original_v6,6izp_b2r,6izp,rna,,,,e2fab9440ee82df2e98aa5c15004c6d0a183b58f195cc5d831b4b8c43855a486,1,29
transfer_trainval,original_v6,6jj0_bo6,6jj0,dna,,,,c7c58704da92761f48abed7b8dd5f0fb852c4d47c6b994ffead86e56ef0c7591,1,22
transfer_trainval,original_v6,6jjh_poh,6jjh,rna,,,,89b695737ee499932f5a2521dc82408fdc2676a9a71c9e8e6b00063285e7e581,1,14
transfer_trainval,original_v6,6jwd_ber,6jwd,dna,,,,7f5d419fe0e73d2318a14fa3cd2018a36a41f6e149910a763b0854d7a282c56b,1,20
transfer_trainval,original_v6,6jwe_loc,6jwe,dna,,,,7f5d419fe0e73d2318a14fa3cd2018a36a41f6e149910a763b0854d7a282c56b,1,20
transfer_trainval,original_v6,6k3y_4bw,6k3y,dna,,,,2709db09a23bb1820483f97f955d0b8bbd4c28b563e660865d06bc9766c1c9b3,1,17
transfer_trainval,original_v6,6kfi_d6f,6kfi,dna,,,,ad36dd8542e3330906bb837abbb9e01c380048d007831218b54ebaddfa4f5f4f,1,26
transfer_trainval,original_v6,6kfj_d6f,6kfj,dna,,,,ca915d737531d498ec3fd093351f5f0f3377999f128a2c26516973091e38ee61,1,26
transfer_trainval,original_v6,6kfl_poh,6kfl,dna,,,,d473fc70e0de337bf9eb5c3f06501c70bf66198ff17d023f7a3e2e166176c880,2,28
transfer_trainval,original_v6,6kxz_dm6,6kxz,dna,,,,906f4adcd19f023fc3637e68c9e0a9a2c6db48ec470dc65696e49c14872104ea,4,28
transfer_trainval,original_v6,6m5b_s7e,6m5b,dna,,,,8c23b1fd8187b740d5a7233002d17fc42571d12733379af5703a6524ac7b83fc,1,9
transfer_trainval,original_v6,6n5n_2ba,6n5n,rna,,,,bf10b5e35c94a9b4ee40a76bb5440a689eefa336ee14fb7fc0416e2d8c86d3de,1,124
transfer_trainval,original_v6,6n5o_2ba,6n5o,rna,,,,fba371b662f2f90443969d04dd3f85ceb1d365d402b841e573b43f9507638008,1,125
transfer_trainval,original_v6,6n5p_2ba,6n5p,rna,,,,dabdfce75871f7b4eaf2e805b78e135e63df6f057f5aafa765a56d27f9156715,1,126
transfer_trainval,original_v6,6n5q_2ba,6n5q,rna,,,,5e1327ae64c45dc65595f986e26169dea9f08a7a5fc0a937be0c086f0f820342,1,127
transfer_trainval,original_v6,6n5s_2ba,6n5s,rna,,,,e6d74182321a0b006d01a9e5c918847d3f10459d6e4ab9ea22ac6429e1e49a3c,1,122
transfer_trainval,original_v6,6n5t_2ba,6n5t,rna,,,,dc03987bf4106efb188bdbd630c92a1e156b05f0b16c0cb6bfe30b524d753a2a,1,125
